# wavelength in nm, signal in a.u.
9.7340e+02,3.0020e-06
9.7360e+02,2.8955e-06
9.7380e+02,2.8155e-06
9.7400e+02,2.7610e-06
9.7420e+02,2.7125e-06
9.7440e+02,2.6720e-06
9.7460e+02,2.6460e-06
9.7480e+02,2.6465e-06
9.7500e+02,2.6335e-06
9.7520e+02,2.6365e-06
9.7540e+02,2.6620e-06
9.7560e+02,2.6915e-06
9.7580e+02,2.7325e-06
9.7600e+02,2.7750e-06
9.7620e+02,2.8390e-06
9.7640e+02,2.9120e-06
9.7660e+02,2.9880e-06
9.7680e+02,3.0745e-06
9.7700e+02,3.2045e-06
9.7720e+02,3.3240e-06
9.7740e+02,3.4265e-06
9.7760e+02,3.5585e-06
9.7780e+02,3.6760e-06
9.7800e+02,3.7675e-06
9.7820e+02,3.8625e-06
9.7840e+02,3.9605e-06
9.7860e+02,4.0260e-06
9.7880e+02,4.0715e-06
9.7900e+02,4.1295e-06
9.7920e+02,4.2195e-06
9.7940e+02,4.2665e-06
9.7960e+02,4.2885e-06
9.7980e+02,4.3085e-06
9.8000e+02,4.3435e-06
9.8020e+02,4.3395e-06
9.8040e+02,4.3250e-06
9.8060e+02,4.3240e-06
9.8080e+02,4.3030e-06
9.8100e+02,4.2730e-06
9.8120e+02,4.2675e-06
9.8140e+02,4.2870e-06
9.8160e+02,4.2800e-06
9.8180e+02,4.2750e-06
9.8200e+02,4.2905e-06
9.8220e+02,4.2980e-06
9.8240e+02,4.2740e-06
9.8260e+02,4.2460e-06
9.8280e+02,4.2225e-06
9.8300e+02,4.1855e-06
9.8320e+02,4.1175e-06
9.8340e+02,4.0785e-06
9.8360e+02,4.0510e-06
9.8380e+02,4.0090e-06
9.8400e+02,3.9695e-06
9.8420e+02,3.9440e-06
9.8440e+02,3.9125e-06
9.8460e+02,3.8640e-06
9.8480e+02,3.8355e-06
9.8500e+02,3.8430e-06
9.8520e+02,3.8430e-06
9.8540e+02,3.8385e-06
9.8560e+02,3.8470e-06
9.8580e+02,3.8715e-06
9.8600e+02,3.8795e-06
9.8620e+02,3.8790e-06
9.8640e+02,3.8930e-06
9.8660e+02,3.8995e-06
9.8680e+02,3.8850e-06
9.8700e+02,3.8990e-06
9.8720e+02,3.9170e-06
9.8740e+02,3.9330e-06
9.8760e+02,3.9065e-06
9.8780e+02,3.8825e-06
9.8800e+02,3.8710e-06
9.8820e+02,3.8540e-06
9.8840e+02,3.8245e-06
9.8860e+02,3.8100e-06
9.8880e+02,3.8005e-06
9.8900e+02,3.7615e-06
9.8920e+02,3.7300e-06
9.8940e+02,3.7395e-06
9.8960e+02,3.7655e-06
9.8980e+02,3.7475e-06
9.9000e+02,3.7290e-06
9.9020e+02,3.7410e-06
9.9040e+02,3.7365e-06
9.9060e+02,3.7605e-06
9.9080e+02,3.7815e-06
9.9100e+02,3.7930e-06
9.9120e+02,3.8110e-06
9.9140e+02,3.8420e-06
9.9160e+02,3.8930e-06
9.9180e+02,3.9265e-06
9.9200e+02,3.9465e-06
9.9220e+02,4.0035e-06
9.9240e+02,4.0765e-06
9.9260e+02,4.1465e-06
9.9280e+02,4.2195e-06
9.9300e+02,4.3145e-06
9.9320e+02,4.3655e-06
9.9340e+02,4.4365e-06
9.9360e+02,4.4955e-06
9.9380e+02,4.5530e-06
9.9400e+02,4.6000e-06
9.9420e+02,4.6530e-06
9.9440e+02,4.7000e-06
9.9460e+02,4.7385e-06
9.9480e+02,4.7695e-06
9.9500e+02,4.8020e-06
9.9520e+02,4.8450e-06
9.9540e+02,4.8855e-06
9.9560e+02,4.9195e-06
9.9580e+02,4.9840e-06
9.9600e+02,5.0610e-06
9.9620e+02,5.1395e-06
9.9640e+02,5.2025e-06
9.9660e+02,5.2980e-06
9.9680e+02,5.4055e-06
9.9700e+02,5.5010e-06
9.9720e+02,5.6175e-06
9.9740e+02,5.7480e-06
9.9760e+02,5.8635e-06
9.9780e+02,5.9640e-06
9.9800e+02,6.1040e-06
9.9820e+02,6.2190e-06
9.9840e+02,6.3120e-06
9.9860e+02,6.4035e-06
9.9880e+02,6.5155e-06
9.9900e+02,6.6230e-06
9.9920e+02,6.7350e-06
9.9940e+02,6.8550e-06
9.9960e+02,6.9745e-06
9.9980e+02,7.0265e-06
1.0000e+03,8.6990e-06
1.0002e+03,8.7570e-06
1.0004e+03,8.8110e-06
1.0006e+03,8.7880e-06
1.0008e+03,8.7330e-06
1.0010e+03,8.6890e-06
1.0012e+03,8.6950e-06
1.0014e+03,8.6140e-06
1.0016e+03,8.5160e-06
1.0018e+03,8.4540e-06
1.0020e+03,8.4160e-06
1.0022e+03,8.3480e-06
1.0024e+03,8.3210e-06
1.0026e+03,8.4020e-06
1.0028e+03,8.5070e-06
1.0030e+03,8.5510e-06
1.0032e+03,8.6390e-06
1.0034e+03,8.7830e-06
1.0036e+03,8.8700e-06
1.0038e+03,8.9470e-06
1.0040e+03,9.1050e-06
1.0042e+03,9.2850e-06
1.0044e+03,9.4150e-06
1.0046e+03,9.5460e-06
1.0048e+03,9.7030e-06
1.0050e+03,9.8210e-06
1.0052e+03,9.8610e-06
1.0054e+03,9.9430e-06
1.0056e+03,1.0070e-05
1.0058e+03,1.0120e-05
1.0060e+03,1.0110e-05
1.0062e+03,1.0190e-05
1.0064e+03,1.0250e-05
1.0066e+03,1.0250e-05
1.0068e+03,1.0230e-05
1.0070e+03,1.0260e-05
1.0072e+03,1.0250e-05
1.0074e+03,1.0150e-05
1.0076e+03,1.0070e-05
1.0078e+03,1.0030e-05
1.0080e+03,9.8950e-06
1.0082e+03,9.6860e-06
1.0084e+03,9.5740e-06
1.0086e+03,9.4940e-06
1.0088e+03,9.3260e-06
1.0090e+03,9.1470e-06
1.0092e+03,9.0700e-06
1.0094e+03,8.9620e-06
1.0096e+03,8.8050e-06
1.0098e+03,8.6870e-06
1.0100e+03,8.6080e-06
1.0102e+03,8.5400e-06
1.0104e+03,8.4660e-06
1.0106e+03,8.4700e-06
1.0108e+03,8.4930e-06
1.0110e+03,8.4680e-06
1.0112e+03,8.4250e-06
1.0114e+03,8.4160e-06
1.0116e+03,8.3500e-06
1.0118e+03,8.3140e-06
1.0120e+03,8.3620e-06
1.0122e+03,8.4640e-06
1.0124e+03,8.4860e-06
1.0126e+03,8.4810e-06
1.0128e+03,8.4290e-06
1.0130e+03,8.4080e-06
1.0132e+03,8.3890e-06
1.0134e+03,8.3210e-06
1.0136e+03,8.3180e-06
1.0138e+03,8.2740e-06
1.0140e+03,8.1760e-06
1.0142e+03,8.1220e-06
1.0144e+03,8.0980e-06
1.0146e+03,8.0740e-06
1.0148e+03,8.0720e-06
1.0150e+03,8.1140e-06
1.0152e+03,8.1060e-06
1.0154e+03,8.0660e-06
1.0156e+03,8.0890e-06
1.0158e+03,8.0810e-06
1.0160e+03,8.0550e-06
1.0162e+03,8.1110e-06
1.0164e+03,8.2790e-06
1.0166e+03,8.3900e-06
1.0168e+03,8.3890e-06
1.0170e+03,8.4450e-06
1.0172e+03,8.6050e-06
1.0174e+03,8.7210e-06
1.0176e+03,8.8020e-06
1.0178e+03,8.9130e-06
1.0180e+03,9.1410e-06
1.0182e+03,9.4050e-06
1.0184e+03,9.6300e-06
1.0186e+03,9.9360e-06
1.0188e+03,1.0260e-05
1.0190e+03,1.0470e-05
1.0192e+03,1.0690e-05
1.0194e+03,1.1050e-05
1.0196e+03,1.1420e-05
1.0198e+03,1.1710e-05
1.0200e+03,1.2050e-05
1.0202e+03,1.2540e-05
1.0204e+03,1.2940e-05
1.0206e+03,1.3300e-05
1.0208e+03,1.3840e-05
1.0210e+03,1.4440e-05
1.0212e+03,1.5050e-05
1.0214e+03,1.5690e-05
1.0216e+03,1.6540e-05
1.0218e+03,1.7470e-05
1.0220e+03,1.8350e-05
1.0222e+03,1.9290e-05
1.0224e+03,2.0300e-05
1.0226e+03,2.1120e-05
1.0228e+03,2.1900e-05
1.0230e+03,2.2880e-05
1.0232e+03,2.3810e-05
1.0234e+03,2.4530e-05
1.0236e+03,2.5400e-05
1.0238e+03,2.6450e-05
1.0240e+03,2.7290e-05
1.0242e+03,2.7970e-05
1.0244e+03,2.8640e-05
1.0246e+03,2.9410e-05
1.0248e+03,3.0010e-05
1.0250e+03,3.0530e-05
1.0252e+03,3.1310e-05
1.0254e+03,3.2000e-05
1.0256e+03,3.2310e-05
1.0258e+03,3.2590e-05
1.0260e+03,3.2940e-05
1.0262e+03,3.3170e-05
1.0264e+03,3.3070e-05
1.0266e+03,3.3250e-05
1.0268e+03,3.3580e-05
1.0270e+03,3.3920e-05
1.0272e+03,3.4350e-05
1.0274e+03,3.5380e-05
1.0276e+03,3.6540e-05
1.0278e+03,3.7520e-05
1.0280e+03,3.8750e-05
1.0282e+03,4.0180e-05
1.0284e+03,4.2000e-05
1.0286e+03,4.4170e-05
1.0288e+03,4.6080e-05
1.0290e+03,4.7840e-05
1.0292e+03,4.9970e-05
1.0294e+03,5.2050e-05
1.0296e+03,5.3450e-05
1.0298e+03,5.4630e-05
1.0300e+03,5.5600e-05
1.0302e+03,5.6030e-05
1.0304e+03,5.5430e-05
1.0306e+03,5.4590e-05
1.0308e+03,5.3440e-05
1.0310e+03,5.1500e-05
1.0312e+03,4.9000e-05
1.0314e+03,4.6520e-05
1.0316e+03,4.4060e-05
1.0318e+03,4.1160e-05
1.0320e+03,3.8530e-05
1.0322e+03,3.6140e-05
1.0324e+03,3.3830e-05
1.0326e+03,3.1410e-05
1.0328e+03,2.9280e-05
1.0330e+03,2.7300e-05
1.0332e+03,2.5500e-05
1.0334e+03,2.3930e-05
1.0336e+03,2.2540e-05
1.0338e+03,2.1540e-05
1.0340e+03,2.0310e-05
1.0342e+03,1.9040e-05
1.0344e+03,1.8020e-05
1.0346e+03,1.7200e-05
1.0348e+03,1.6240e-05
1.0350e+03,1.5450e-05
1.0352e+03,1.4800e-05
1.0354e+03,1.4090e-05
1.0356e+03,1.3430e-05
1.0358e+03,1.2960e-05
1.0360e+03,1.2530e-05
1.0362e+03,1.2010e-05
1.0364e+03,1.1570e-05
1.0366e+03,1.1250e-05
1.0368e+03,1.0910e-05
1.0370e+03,1.0530e-05
1.0372e+03,1.0260e-05
1.0374e+03,1.0040e-05
1.0376e+03,9.7620e-06
1.0378e+03,9.5040e-06
1.0380e+03,9.3590e-06
1.0382e+03,9.1790e-06
1.0384e+03,8.9740e-06
1.0386e+03,8.8110e-06
1.0388e+03,8.7010e-06
1.0390e+03,8.5250e-06
1.0392e+03,8.3390e-06
1.0394e+03,8.2210e-06
1.0396e+03,8.0520e-06
1.0398e+03,7.8490e-06
1.0400e+03,7.7340e-06
1.0402e+03,7.5910e-06
1.0404e+03,7.3900e-06
1.0406e+03,7.2170e-06
1.0408e+03,7.0740e-06
1.0410e+03,6.9270e-06
1.0412e+03,6.7580e-06
1.0414e+03,6.6280e-06
1.0416e+03,6.5650e-06
1.0418e+03,6.4460e-06
1.0420e+03,6.3160e-06
1.0422e+03,6.2340e-06
1.0424e+03,6.1540e-06
1.0426e+03,6.0460e-06
1.0428e+03,5.9420e-06
1.0430e+03,5.9250e-06
1.0432e+03,5.8540e-06
1.0434e+03,5.7550e-06
1.0436e+03,5.7320e-06
1.0438e+03,5.7430e-06
1.0440e+03,5.7580e-06
1.0442e+03,5.7740e-06
1.0444e+03,5.8280e-06
1.0446e+03,5.8850e-06
1.0448e+03,5.9080e-06
1.0450e+03,5.9640e-06
1.0452e+03,6.0550e-06
1.0454e+03,6.1460e-06
1.0456e+03,6.2240e-06
1.0458e+03,6.3380e-06
1.0460e+03,6.4860e-06
1.0462e+03,6.5670e-06
1.0464e+03,6.6560e-06
1.0466e+03,6.8570e-06
1.0468e+03,6.9350e-06
1.0470e+03,7.0210e-06
1.0472e+03,7.1490e-06
1.0474e+03,7.2420e-06
1.0476e+03,7.2920e-06
1.0478e+03,7.3790e-06
1.0480e+03,7.5180e-06
1.0482e+03,7.5590e-06
1.0484e+03,7.5730e-06
1.0486e+03,7.6450e-06
1.0488e+03,7.6440e-06
1.0490e+03,7.5810e-06
1.0492e+03,7.5290e-06
1.0494e+03,7.5230e-06
1.0496e+03,7.4850e-06
1.0498e+03,7.3630e-06
1.0500e+03,7.2660e-06
1.0502e+03,7.1510e-06
1.0504e+03,6.9350e-06
1.0506e+03,6.7150e-06
1.0508e+03,6.5620e-06
1.0510e+03,6.4100e-06
1.0512e+03,6.1920e-06
1.0514e+03,5.9930e-06
1.0516e+03,5.7900e-06
1.0518e+03,5.6170e-06
1.0520e+03,5.3730e-06
1.0522e+03,5.1590e-06
1.0524e+03,4.9640e-06
1.0526e+03,4.7760e-06
1.0528e+03,4.5760e-06
1.0530e+03,4.4280e-06
1.0532e+03,4.3070e-06
1.0534e+03,4.1440e-06
1.0536e+03,4.0160e-06
1.0538e+03,3.9190e-06
1.0540e+03,3.7950e-06
1.0542e+03,3.6700e-06
1.0544e+03,3.5860e-06
1.0546e+03,3.5040e-06
1.0548e+03,3.4090e-06
1.0550e+03,3.3030e-06
1.0552e+03,3.2410e-06
1.0554e+03,3.1600e-06
1.0556e+03,3.0540e-06
1.0558e+03,2.9810e-06
1.0560e+03,2.9350e-06
1.0562e+03,2.8750e-06
1.0564e+03,2.8110e-06
1.0566e+03,2.7690e-06
1.0568e+03,2.7370e-06
1.0570e+03,2.6820e-06
1.0572e+03,2.6220e-06
1.0574e+03,2.6000e-06
1.0576e+03,2.5440e-06
1.0578e+03,2.4830e-06
1.0580e+03,2.4450e-06
1.0582e+03,2.4060e-06
1.0584e+03,2.3810e-06
1.0586e+03,2.3380e-06
1.0588e+03,2.3000e-06
1.0590e+03,2.2680e-06
1.0592e+03,2.2210e-06
1.0594e+03,2.1820e-06
1.0596e+03,2.1710e-06
1.0598e+03,2.1380e-06
1.0600e+03,2.0850e-06
1.0602e+03,2.0470e-06
1.0604e+03,2.0150e-06
1.0606e+03,1.9800e-06
1.0608e+03,1.9310e-06
1.0610e+03,1.9240e-06
1.0612e+03,1.8960e-06
1.0614e+03,1.8670e-06
1.0616e+03,1.8540e-06
1.0618e+03,1.8120e-06
1.0620e+03,1.7950e-06
1.0622e+03,1.7690e-06
1.0624e+03,1.7410e-06
1.0626e+03,1.7230e-06
1.0628e+03,1.6910e-06
1.0630e+03,1.6890e-06
1.0632e+03,1.6470e-06
1.0634e+03,1.6290e-06
1.0636e+03,1.6150e-06
1.0638e+03,1.5930e-06
1.0640e+03,1.5810e-06
1.0642e+03,1.5580e-06
1.0644e+03,1.5620e-06
1.0646e+03,1.5350e-06
1.0648e+03,1.5210e-06
1.0650e+03,1.5200e-06
1.0652e+03,1.4930e-06
1.0654e+03,1.4910e-06
1.0656e+03,1.4920e-06
1.0658e+03,1.4700e-06
1.0660e+03,1.4540e-06
1.0662e+03,1.4470e-06
1.0664e+03,1.4390e-06
1.0666e+03,1.4320e-06
1.0668e+03,1.4280e-06
1.0670e+03,1.3970e-06
1.0672e+03,1.3960e-06
1.0674e+03,1.3810e-06
1.0676e+03,1.3810e-06
1.0678e+03,1.3330e-06
1.0680e+03,1.3420e-06
1.0682e+03,1.3290e-06
1.0684e+03,1.3200e-06
1.0686e+03,1.3070e-06
1.0688e+03,1.2980e-06
1.0690e+03,1.2990e-06
1.0692e+03,1.2690e-06
1.0694e+03,1.2720e-06
1.0696e+03,1.2640e-06
1.0698e+03,1.2500e-06
1.0700e+03,1.2410e-06
1.0702e+03,1.2300e-06
1.0704e+03,1.2270e-06
1.0706e+03,1.2280e-06
1.0708e+03,1.2190e-06
1.0710e+03,1.2190e-06
1.0712e+03,1.1980e-06
1.0714e+03,1.1870e-06
1.0716e+03,1.1750e-06
1.0718e+03,1.1750e-06
1.0720e+03,1.1650e-06
1.0722e+03,1.1720e-06
1.0724e+03,1.1680e-06
1.0726e+03,1.1520e-06
1.0728e+03,1.1400e-06
1.0730e+03,1.1300e-06
1.0732e+03,1.1250e-06
1.0734e+03,1.1190e-06
1.0736e+03,1.1160e-06
1.0738e+03,1.1090e-06
1.0740e+03,1.1130e-06
1.0742e+03,1.1130e-06
1.0744e+03,1.1070e-06
1.0746e+03,1.1090e-06
1.0748e+03,1.1120e-06
1.0750e+03,1.1010e-06
1.0752e+03,1.0910e-06
1.0754e+03,1.0870e-06
1.0756e+03,1.0940e-06
1.0758e+03,1.0850e-06
1.0760e+03,1.0840e-06
1.0762e+03,1.0630e-06
1.0764e+03,1.0540e-06
1.0766e+03,1.0450e-06
1.0768e+03,1.0390e-06
1.0770e+03,1.0300e-06
1.0772e+03,1.0290e-06
1.0774e+03,1.0230e-06
1.0776e+03,1.0050e-06
1.0778e+03,9.9990e-07
1.0780e+03,9.8820e-07
1.0782e+03,9.7860e-07
1.0784e+03,9.6690e-07
1.0786e+03,9.5370e-07
1.0788e+03,9.3690e-07
1.0790e+03,9.3590e-07
1.0792e+03,9.3170e-07
1.0794e+03,9.1530e-07
1.0796e+03,9.0180e-07
1.0798e+03,8.9410e-07
1.0800e+03,8.9310e-07
1.0802e+03,8.7620e-07
1.0804e+03,8.6300e-07
1.0806e+03,8.6360e-07
1.0808e+03,8.6230e-07
1.0810e+03,8.4910e-07
1.0812e+03,8.4350e-07
1.0814e+03,8.3470e-07
1.0816e+03,8.3610e-07
1.0818e+03,8.2190e-07
1.0820e+03,8.1670e-07
1.0822e+03,8.0920e-07
1.0824e+03,8.0950e-07
1.0826e+03,8.0270e-07
1.0828e+03,7.9060e-07
1.0830e+03,7.8840e-07
1.0832e+03,7.8310e-07
1.0834e+03,7.7610e-07
1.0836e+03,7.6790e-07
1.0838e+03,7.6520e-07
1.0840e+03,7.6320e-07
1.0842e+03,7.5760e-07
1.0844e+03,7.4990e-07
1.0846e+03,7.4890e-07
1.0848e+03,7.4950e-07
1.0850e+03,7.3650e-07
1.0852e+03,7.3110e-07
1.0854e+03,7.2960e-07
1.0856e+03,7.2530e-07
1.0858e+03,7.1850e-07
1.0860e+03,7.1830e-07
1.0862e+03,7.1660e-07
1.0864e+03,7.1040e-07
1.0866e+03,7.0630e-07
1.0868e+03,6.8970e-07
1.0870e+03,6.8710e-07
1.0872e+03,6.8220e-07
1.0874e+03,6.7780e-07
1.0876e+03,6.7300e-07
1.0878e+03,6.6760e-07
1.0880e+03,6.6350e-07
1.0882e+03,6.6130e-07
1.0884e+03,6.5050e-07
1.0886e+03,6.4420e-07
1.0888e+03,6.3810e-07
1.0890e+03,6.4330e-07
1.0892e+03,6.4100e-07
1.0894e+03,6.3570e-07
1.0896e+03,6.2980e-07
1.0898e+03,6.2420e-07
1.0900e+03,6.1310e-07
1.0902e+03,6.1130e-07
1.0904e+03,6.0390e-07
1.0906e+03,6.0650e-07
1.0908e+03,5.9550e-07
1.0910e+03,5.9320e-07
1.0912e+03,5.9000e-07
1.0914e+03,5.8780e-07
1.0916e+03,5.8460e-07
1.0918e+03,5.8010e-07
1.0920e+03,5.7490e-07
1.0922e+03,5.7640e-07
1.0924e+03,5.7270e-07
1.0926e+03,5.6480e-07
1.0928e+03,5.6480e-07
1.0930e+03,5.5790e-07
1.0932e+03,5.5930e-07
1.0934e+03,5.5150e-07
1.0936e+03,5.4550e-07
1.0938e+03,5.4250e-07
1.0940e+03,5.3600e-07
1.0942e+03,5.3270e-07
1.0944e+03,5.3370e-07
1.0946e+03,5.2870e-07
1.0948e+03,5.2110e-07
1.0950e+03,5.2210e-07
1.0952e+03,5.1970e-07
1.0954e+03,5.0900e-07
1.0956e+03,5.0400e-07
1.0958e+03,4.9740e-07
1.0960e+03,4.9140e-07
1.0962e+03,4.8300e-07
1.0964e+03,4.8080e-07
1.0966e+03,4.7610e-07
1.0968e+03,4.7180e-07
1.0970e+03,4.6820e-07
1.0972e+03,4.6250e-07
1.0974e+03,4.5820e-07
1.0976e+03,4.5270e-07
1.0978e+03,4.4920e-07
1.0980e+03,4.3710e-07
1.0982e+03,4.3740e-07
1.0984e+03,4.3430e-07
1.0986e+03,4.2280e-07
1.0988e+03,4.1770e-07
1.0990e+03,4.1380e-07
1.0992e+03,4.0970e-07
1.0994e+03,4.0230e-07
1.0996e+03,3.9900e-07
1.0998e+03,3.9270e-07
1.1000e+03,3.8570e-07
1.1002e+03,3.8510e-07
1.1004e+03,3.8270e-07
1.1006e+03,3.7410e-07
1.1008e+03,3.7270e-07
1.1010e+03,3.6600e-07
1.1012e+03,3.6420e-07
1.1014e+03,3.6050e-07
1.1016e+03,3.4980e-07
1.1018e+03,3.4710e-07
1.1020e+03,3.4550e-07
1.1022e+03,3.3950e-07
1.1024e+03,3.3620e-07
1.1026e+03,3.3200e-07
1.1028e+03,3.2770e-07
1.1030e+03,3.2530e-07
1.1032e+03,3.2130e-07
1.1034e+03,3.1780e-07
1.1036e+03,3.1350e-07
1.1038e+03,3.1210e-07
1.1040e+03,3.0710e-07
1.1042e+03,3.0370e-07
1.1044e+03,3.0410e-07
1.1046e+03,3.0080e-07
1.1048e+03,2.9700e-07
1.1050e+03,2.9260e-07
1.1052e+03,2.9190e-07
1.1054e+03,2.8880e-07
1.1056e+03,2.8440e-07
1.1058e+03,2.8260e-07
1.1060e+03,2.8120e-07
1.1062e+03,2.7760e-07
1.1064e+03,2.7230e-07
1.1066e+03,2.7430e-07
1.1068e+03,2.7280e-07
1.1070e+03,2.6990e-07
1.1072e+03,2.6720e-07
1.1074e+03,2.6660e-07
1.1076e+03,2.6810e-07
1.1078e+03,2.6140e-07
1.1080e+03,2.5930e-07
1.1082e+03,2.5560e-07
1.1084e+03,2.5420e-07
1.1086e+03,2.5380e-07
1.1088e+03,2.5200e-07
1.1090e+03,2.4850e-07
1.1092e+03,2.4800e-07
1.1094e+03,2.4790e-07
1.1096e+03,2.4580e-07
1.1098e+03,2.4210e-07
1.1100e+03,2.4220e-07
1.1102e+03,2.3860e-07
1.1104e+03,2.3700e-07
1.1106e+03,2.3600e-07
1.1108e+03,2.3410e-07
1.1110e+03,2.3150e-07
1.1112e+03,2.3220e-07
1.1114e+03,2.2780e-07
1.1116e+03,2.2690e-07
1.1118e+03,2.2630e-07
1.1120e+03,2.2380e-07
1.1122e+03,2.2220e-07
1.1124e+03,2.2080e-07
1.1126e+03,2.1840e-07
1.1128e+03,2.1530e-07
1.1130e+03,2.1760e-07
1.1132e+03,2.1470e-07
1.1134e+03,2.1120e-07
1.1136e+03,2.1000e-07
1.1138e+03,2.1290e-07
1.1140e+03,2.0680e-07
1.1142e+03,2.0550e-07
1.1144e+03,2.0220e-07
1.1146e+03,2.0190e-07
1.1148e+03,1.9950e-07
1.1150e+03,1.9760e-07
1.1152e+03,1.9570e-07
1.1154e+03,1.9550e-07
1.1156e+03,1.9430e-07
1.1158e+03,1.8880e-07
1.1160e+03,1.8800e-07
1.1162e+03,1.8750e-07
1.1164e+03,1.8540e-07
1.1166e+03,1.7960e-07
1.1168e+03,1.8310e-07
1.1170e+03,1.7690e-07
1.1172e+03,1.7490e-07
1.1174e+03,1.7620e-07
1.1176e+03,1.7100e-07
1.1178e+03,1.7080e-07
1.1180e+03,1.6790e-07
1.1182e+03,1.6790e-07
1.1184e+03,1.6420e-07
1.1186e+03,1.6410e-07
1.1188e+03,1.6260e-07
1.1190e+03,1.6250e-07
1.1192e+03,1.5890e-07
1.1194e+03,1.5780e-07
1.1196e+03,1.5610e-07
1.1198e+03,1.5340e-07
1.1200e+03,1.5380e-07
1.1202e+03,1.5220e-07
1.1204e+03,1.5190e-07
1.1206e+03,1.4960e-07
1.1208e+03,1.4780e-07
1.1210e+03,1.4490e-07
1.1212e+03,1.4190e-07
1.1214e+03,1.4280e-07
1.1216e+03,1.3980e-07
1.1218e+03,1.3930e-07
1.1220e+03,1.3710e-07
1.1222e+03,1.3700e-07
1.1224e+03,1.3510e-07
1.1226e+03,1.3310e-07
1.1228e+03,1.3140e-07
1.1230e+03,1.2780e-07
1.1232e+03,1.2710e-07
1.1234e+03,1.2580e-07
1.1236e+03,1.2300e-07
1.1238e+03,1.2270e-07
1.1240e+03,1.2000e-07
1.1242e+03,1.2190e-07
1.1244e+03,1.1870e-07
1.1246e+03,1.1310e-07
1.1248e+03,1.1360e-07
1.1250e+03,1.1310e-07
1.1252e+03,1.0760e-07
1.1254e+03,1.0840e-07
1.1256e+03,1.1000e-07
1.1258e+03,1.0770e-07
1.1260e+03,1.0650e-07
1.1262e+03,1.0520e-07
1.1264e+03,1.0400e-07
1.1266e+03,1.0310e-07
1.1268e+03,1.0210e-07
1.1270e+03,1.0300e-07
1.1272e+03,1.0120e-07
1.1274e+03,9.6550e-08
1.1276e+03,9.6280e-08
1.1278e+03,9.5990e-08
1.1280e+03,9.4590e-08
1.1282e+03,9.5490e-08
1.1284e+03,9.4220e-08
1.1286e+03,9.4570e-08
1.1288e+03,9.3130e-08
1.1290e+03,9.3180e-08
1.1292e+03,9.2430e-08
1.1294e+03,9.1300e-08
1.1296e+03,8.9900e-08
1.1298e+03,8.8350e-08
1.1300e+03,8.6960e-08
1.1302e+03,8.8260e-08
1.1304e+03,8.5940e-08
1.1306e+03,8.5870e-08
1.1308e+03,8.5090e-08
1.1310e+03,8.4130e-08
1.1312e+03,8.3690e-08
1.1314e+03,8.2890e-08
1.1316e+03,8.2220e-08
1.1318e+03,8.2560e-08
1.1320e+03,8.1060e-08
1.1322e+03,7.8620e-08
1.1324e+03,8.0360e-08
1.1326e+03,7.8230e-08
1.1328e+03,7.7970e-08
1.1330e+03,7.6290e-08
1.1332e+03,7.6430e-08
1.1334e+03,7.3750e-08
1.1336e+03,7.3620e-08
1.1338e+03,7.3100e-08
1.1340e+03,7.2440e-08
1.1342e+03,7.0580e-08
1.1344e+03,6.9280e-08
1.1346e+03,7.0090e-08
1.1348e+03,6.8930e-08
1.1350e+03,6.6830e-08
1.1352e+03,6.7530e-08
1.1354e+03,6.7450e-08
1.1356e+03,6.8950e-08
1.1358e+03,6.7040e-08
1.1360e+03,6.3180e-08
1.1362e+03,6.3330e-08
1.1364e+03,6.3940e-08
1.1366e+03,6.3510e-08
1.1368e+03,6.4950e-08
1.1370e+03,6.4280e-08
1.1372e+03,6.2050e-08
1.1374e+03,6.1730e-08
1.1376e+03,6.1440e-08
1.1378e+03,6.1020e-08
1.1380e+03,6.0520e-08
1.1382e+03,6.0730e-08
1.1384e+03,6.0430e-08
1.1386e+03,5.9280e-08
1.1388e+03,6.0500e-08
1.1390e+03,5.7370e-08
1.1392e+03,5.7210e-08
1.1394e+03,5.7780e-08
1.1396e+03,5.6230e-08
1.1398e+03,5.4510e-08
1.1400e+03,5.5010e-08
1.1402e+03,5.4120e-08
1.1404e+03,5.4170e-08
1.1406e+03,5.3990e-08
1.1408e+03,5.2310e-08
1.1410e+03,5.2840e-08
1.1412e+03,5.1850e-08
1.1414e+03,5.1240e-08
1.1416e+03,5.0420e-08
1.1418e+03,5.1820e-08
1.1420e+03,5.1790e-08
1.1422e+03,4.8960e-08
1.1424e+03,4.8680e-08
1.1426e+03,4.6100e-08
1.1428e+03,4.7460e-08
1.1430e+03,4.7640e-08
1.1432e+03,4.5450e-08
1.1434e+03,4.5650e-08
1.1436e+03,4.5180e-08
1.1438e+03,4.3930e-08
1.1440e+03,4.3790e-08
1.1442e+03,4.3210e-08
1.1444e+03,4.1890e-08
1.1446e+03,4.4130e-08
1.1448e+03,4.0730e-08
1.1450e+03,4.2310e-08
1.1452e+03,4.2350e-08
1.1454e+03,4.0540e-08
1.1456e+03,3.9610e-08
1.1458e+03,4.0740e-08
1.1460e+03,3.9450e-08
1.1462e+03,3.8720e-08
1.1464e+03,3.7220e-08
1.1466e+03,3.6400e-08
1.1468e+03,3.6130e-08
1.1470e+03,3.6160e-08
1.1472e+03,3.6660e-08
1.1474e+03,3.5010e-08
1.1476e+03,3.3580e-08
1.1478e+03,3.5800e-08
