IstTemp[K]=293.00

 800.000,2.604E-05
 800.350,2.606E-05
 800.700,2.604E-05
 801.050,2.595E-05
 801.400,2.593E-05
 801.750,2.594E-05
 802.100,2.596E-05
 802.450,2.593E-05
 802.800,2.593E-05
 803.150,2.594E-05
 803.500,2.588E-05
 803.850,2.589E-05
 804.200,2.595E-05
 804.550,2.595E-05
 804.900,2.590E-05
 805.250,2.589E-05
 805.600,2.591E-05
 805.950,2.585E-05
 806.300,2.587E-05
 806.650,2.590E-05
 807.000,2.589E-05
 807.350,2.585E-05
 807.700,2.586E-05
 808.050,2.586E-05
 808.400,2.588E-05
 808.750,2.581E-05
 809.100,2.585E-05
 809.450,2.585E-05
 809.800,2.580E-05
 810.150,2.584E-05
 810.500,2.584E-05
 810.850,2.584E-05
 811.200,2.579E-05
 811.550,2.576E-05
 811.900,2.579E-05
 812.250,2.581E-05
 812.600,2.575E-05
 812.950,2.576E-05
 813.300,2.575E-05
 813.650,2.579E-05
 814.000,2.575E-05
 814.350,2.576E-05
 814.700,2.581E-05
 815.050,2.580E-05
 815.400,2.578E-05
 815.750,2.580E-05
 816.100,2.584E-05
 816.450,2.584E-05
 816.800,2.589E-05
 817.150,2.581E-05
 817.500,2.587E-05
 817.850,2.587E-05
 818.200,2.588E-05
 818.550,2.580E-05
 818.900,2.586E-05
 819.250,2.593E-05
 819.600,2.591E-05
 819.950,2.589E-05
 820.300,2.589E-05
 820.650,2.589E-05
 821.000,2.587E-05
 821.350,2.587E-05
 821.700,2.587E-05
 822.050,2.585E-05
 822.400,2.586E-05
 822.750,2.586E-05
 823.100,2.582E-05
 823.450,2.586E-05
 823.800,2.585E-05
 824.150,2.581E-05
 824.500,2.584E-05
 824.850,2.579E-05
 825.200,2.583E-05
 825.550,2.579E-05
 825.900,2.580E-05
 826.250,2.587E-05
 826.600,2.585E-05
 826.950,2.583E-05
 827.300,2.588E-05
 827.650,2.586E-05
 828.000,2.588E-05
 828.350,2.590E-05
 828.700,2.587E-05
 829.050,2.595E-05
 829.400,2.597E-05
 829.750,2.597E-05
 830.100,2.596E-05
 830.450,2.598E-05
 830.800,2.590E-05
 831.150,2.590E-05
 831.500,2.590E-05
 831.850,2.586E-05
 832.200,2.585E-05
 832.550,2.587E-05
 832.900,2.584E-05
 833.250,2.588E-05
 833.600,2.594E-05
 833.950,2.591E-05
 834.300,2.597E-05
 834.650,2.604E-05
 835.000,2.605E-05
 835.350,2.615E-05
 835.700,2.629E-05
 836.050,2.642E-05
 836.400,2.671E-05
 836.750,2.682E-05
 837.100,2.673E-05
 837.450,2.667E-05
 837.800,2.660E-05
 838.150,2.648E-05
 838.500,2.641E-05
 838.850,2.634E-05
 839.200,2.621E-05
 839.550,2.612E-05
 839.900,2.607E-05
 840.250,2.606E-05
 840.600,2.605E-05
 840.950,2.607E-05
 841.300,2.606E-05
 841.650,2.611E-05
 842.000,2.610E-05
 842.350,2.610E-05
 842.700,2.603E-05
 843.050,2.606E-05
 843.400,2.608E-05
 843.750,2.609E-05
 844.100,2.609E-05
 844.450,2.609E-05
 844.800,2.615E-05
 845.150,2.617E-05
 845.500,2.616E-05
 845.850,2.611E-05
 846.200,2.611E-05
 846.550,2.618E-05
 846.900,2.622E-05
 847.250,2.621E-05
 847.600,2.620E-05
 847.950,2.619E-05
 848.300,2.622E-05
 848.650,2.622E-05
 849.000,2.620E-05
 849.350,2.619E-05
 849.700,2.624E-05
 850.050,2.622E-05
 850.400,2.628E-05
 850.750,2.627E-05
 851.100,2.632E-05
 851.450,2.639E-05
 851.800,2.635E-05
 852.150,2.642E-05
 852.500,2.641E-05
 852.850,2.646E-05
 853.200,2.644E-05
 853.550,2.649E-05
 853.900,2.652E-05
 854.250,2.649E-05
 854.600,2.659E-05
 854.950,2.657E-05
 855.300,2.662E-05
 855.650,2.664E-05
 856.000,2.659E-05
 856.350,2.665E-05
 856.700,2.665E-05
 857.050,2.671E-05
 857.400,2.674E-05
 857.750,2.672E-05
 858.100,2.679E-05
 858.450,2.675E-05
 858.800,2.681E-05
 859.150,2.684E-05
 859.500,2.679E-05
 859.850,2.687E-05
 860.200,2.684E-05
 860.550,2.688E-05
 860.900,2.694E-05
 861.250,2.692E-05
 861.600,2.697E-05
 861.950,2.699E-05
 862.300,2.699E-05
 862.650,2.701E-05
 863.000,2.705E-05
 863.350,2.702E-05
 863.700,2.702E-05
 864.050,2.708E-05
 864.400,2.705E-05
